taps_from_fp,offset_m,amplitude_norm_diff,amplitude_norm_diff_pos,background_mean,phase2_mean,n_background,n_phase2
51.5,7.99137341137304,-0.0900615136247085,0,0.514894492422683,0.424832978797975,97,99
52,8.06658883822028,-0.0892587771723429,0,0.767332587030932,0.678073809858589,97,99
52.5,8.14180158070682,-0.0876262558887837,0,1.12522798849485,1.03760173260607,97,99
53,8.21701171254489,-0.0475908588558791,0,1.30489805986598,1.2573072010101,97,99
53.5,8.29221930476998,0.0272391933540632,0.0272391933540632,1.29765493947422,1.32489413282829,97,99
54,8.36742442586128,0.146676428143603,0.146676428143603,1.05236678439175,1.19904321253535,97,99
54.5,8.44262714185579,0.256099221170679,0.256099221170679,0.764579587051543,1.02067880822222,97,99
55,8.51782751645629,0.231309148804956,0.231309148804956,0.523561021154635,0.754870169959591,97,99
55.5,8.59302561113372,0.158315427253246,0.158315427253246,0.32635392146392,0.484669348717167,97,99
56,8.66822148522406,0.0137834646002279,0.0137834646002279,0.339949687288663,0.353733151888891,97,99
56.5,8.74341519602037,-0.15146959178809,0,0.470909044010311,0.31943945222222,97,99
57,8.81860679886001,-0.177436607243883,0,0.582698437072166,0.405261829828282,97,99
57.5,8.89379634720742,-0.134371391681136,0,0.610200957216492,0.475829565535356,97,99
58,8.96898389273278,-0.0613504195708607,0,0.502130837257729,0.440780417686868,97,99
58.5,9.04416948538671,0.00713547991856384,0.00713547991856384,0.400473286030928,0.407608765949492,97,99
59,9.11935317347124,0.0456069450147887,0.0456069450147887,0.470293289268042,0.51590023428283,97,99
59.5,9.19453500370736,0.070283527002808,0.070283527002808,0.640294634360826,0.710578161363634,97,99
60,9.2697150212992,0.0853850492165996,0.0853850492165996,0.957128536278353,1.04251358549495,97,99
60.5,9.34489326999512,0.0855597334011295,0.0855597334011295,1.30112293414433,1.38668266754546,97,99
61,9.42006979214592,0.0772772715117109,0.0772772715117109,1.44080794167011,1.51808521318182,97,99
61.5,9.49524462876023,0.074746548441641,0.074746548441641,1.39447672963917,1.46922327808082,97,99
62,9.5704178195573,0.0311614857924603,0.0311614857924603,1.07433581977319,1.10549730556565,97,99
62.5,9.64558940301732,-0.0167463158678571,0,0.70216817895876,0.685421863090903,97,99
63,9.72075941642936,-0.0266970362450284,0,0.455718097628864,0.429021061383836,97,99
